ObjectPath,Content,SceneName,Translated,TranslatedText
"LFA Case 3 Oxygen Delivery/State Canvas/First Topic Slide after 2b/Text (1)","Delivered, Inspired and Expired oxygen concentrations (F<sub>D</sub>O<sub>2</sub>, F<sub>I</sub>O<sub>2</sub> and F<sub>E</sub>O<sub>2</sub>) are fundamental concepts in the practice of low flow anesthesia.  Hopefully the differences are clear but just in case we will review the definitions:

<u><b>Delivered Oxygen Concentration (F<sub>D</sub>O<sub>2</sub>)</u></b> Oxygen concentration in the fresh gas delivered to the breathing circuit from the anesthesia machine.  F<sub>D</sub>O<sub>2</sub> is determined entirely by the FGF set by the clinician and can be calculated as follows from the air and oxygen flows:



<i>NOTE:  When air and oxygen flows are equal, F<sub>D</sub>O<sub>2</sub> will always be the same at about 60%</i> (60.5% to be exact)

<u><b>Inspired Oxygen Concentration (F<sub>I</sub>O<sub>2</sub>)</u></b>:  Oxygen concentration in the inspired gases determines the oxygen available in the lungs for blood oxygenation.  Actual inspired oxygen concentration depends upon the degree of rebreathing that is, how much expired gas at a lower oxygen concentration is rebreathed and mixed with the delivered oxygen.

<u><b>Expired Oxygen Concentration (F<sub>E</sub>O<sub>2</sub>)</u></b>:  Oxygen concentration in the expired gas that is typically less than in the inspired gas due to the patient’s oxygen consumption.  When F<sub>I</sub>O<sub>2</sub> is changed, F<sub>E</sub>O<sub>2</sub> will indicate when the body has equilibrated to the new concentration.  For example, during pre-oxygenation (F<sub>I</sub>O<sub>2</sub>=100%), F<sub>E</sub>O<sub>2</sub> will rise as nitrogen is eliminated from the body.",LFA CFM,Y,"Konsentrasi oksigen yang diberikan, dihirup, dan dihembuskan (F<sub>D</sub>O<sub>2</sub>, F<sub>I</sub>O<sub>2</sub> dan F<sub>E</sub>O<sub>2</sub>) adalah konsep dasar dalam praktik anestesi aliran rendah. Semoga perbedaannya jelas tetapi jika tidak, kami akan meninjau definisinya:

<u><b>Konsentrasi Oksigen yang Diberikan (F<sub>D</sub>O<sub>2</sub>)</u></b> Konsentrasi oksigen dalam gas segar yang diberikan ke sirkuit pernapasan dari mesin anestesi. F<sub>D</sub>O<sub>2</sub> sepenuhnya ditentukan oleh FGF yang ditetapkan oleh klinisi dan dapat dihitung sebagai berikut dari aliran udara dan oksigen:

<i>CATATAN: Ketika aliran udara dan oksigen sama, F<sub>D</sub>O<sub>2</sub> akan selalu sama sekitar 60%</i> (60,5% tepatnya)

<u><b>Konsentrasi Oksigen yang Dihirup (F<sub>I</sub>O<sub>2</sub>)</u></b>: Konsentrasi oksigen dalam gas yang dihirup menentukan oksigen yang tersedia di paru-paru untuk oksigenasi darah. Konsentrasi oksigen yang dihirup sebenarnya tergantung pada tingkat rebreathing yaitu, seberapa banyak gas yang dihembuskan pada konsentrasi oksigen yang lebih rendah dihirup kembali dan dicampur dengan oksigen yang diberikan.

<u><b>Konsentrasi Oksigen yang Dihirup Kembali (F<sub>E</sub>O<sub>2</sub>)</u></b>: Konsentrasi oksigen dalam gas yang dihembuskan yang biasanya lebih rendah daripada dalam gas yang dihirup karena konsumsi oksigen pasien. Ketika F<sub>I</sub>O<sub>2</sub> diubah, F<sub>E</sub>O<sub>2</sub> akan menunjukkan kapan tubuh telah beradaptasi dengan konsentrasi baru. Misalnya, selama pra-oksigenasi (F<sub>I</sub>O<sub>2</sub>=100%), F<sub>E</sub>O<sub>2</sub> akan meningkat seiring dengan eliminasi nitrogen dari tubuh."
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 7/9/Text","<b>7/9.</b> To achieve the target <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> and avoid hypoxia, the <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> must be increased above the target.  We are back to the end of induction at 10 minutes.
User Action:  Set <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> = 40%, FGF = 1 L/min.  Use FF to observe changes in <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark>.

Select ""Continue"" to jump to 1 hour.",LFA CFM,Y,"<b>7/9.</b> Untuk mencapai target <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> dan menghindari hipoksia, <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> harus ditingkatkan di atas target. Kami kembali ke akhir induksi pada 10 menit.
Tindakan Pengguna: Atur <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> = 40%, FGF = 1 L/menit. Gunakan FF untuk mengamati perubahan pada <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark>.

Pilih ""Lanjutkan"" untuk melompat ke 1 jam."
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 8/9/Text","<b>8/9.</b> We are at 1 hour.  By setting <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> to 40% the target <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> is achieved and sustained but it takes about 45 minutes. Faster reduction in <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> can be achieved with higher FGF or setting <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> below target and increasing <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> once F<sub>I</sub>O<sub>2</sub> is achieved.

Select ""Continue"" to observe plots using <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> above target at low FGF
",LFA CFM,Y,"<b>8/9.</b> Kami berada di 1 jam. Dengan mengatur <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> ke 40% target <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> tercapai dan dipertahankan tetapi memerlukan waktu sekitar 45 menit. Pengurangan lebih cepat dalam <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> dapat dicapai dengan FGF yang lebih tinggi atau mengatur <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> di bawah target dan meningkatkan <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> setelah F<sub>I</sub>O<sub>2</sub> tercapai.

Pilih ""Lanjutkan"" untuk mengamati plot menggunakan <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> di atas target pada FGF rendah"
"LFA Case 3 Oxygen Delivery/State Canvas/State Final Topic Slide TOP/Sub Heading 1","The important learning points in this topic are:
",LFA CFM,Y,"Poin pembelajaran penting dalam topik ini adalah:"
"LFA Case 3 Oxygen Delivery/State Canvas/Second Topic Slide after 2b/Legend","Oxygen concentration in the fresh gas (F<sub>D</sub>O<sub>2</sub>) required to maintain an F<sub>I</sub>O<sub>2</sub> not less than 30% as FGF is reduced. Note the increase in F<sub>D</sub>O<sub>2</sub> required to maintain the F<sub>I</sub>O<sub>2</sub> not less than 30% as FGF is reduced below 2 L/min.",LFA CFM,Y,"Konsentrasi oksigen dalam gas segar (F<sub>D</sub>O<sub>2</sub>) yang diperlukan untuk mempertahankan F<sub>I</sub>O<sub>2</sub> tidak kurang dari 30% saat FGF dikurangi. Catat peningkatan F<sub>D</sub>O<sub>2</sub> yang diperlukan untuk mempertahankan F<sub>I</sub>O<sub>2</sub> tidak kurang dari 30% saat FGF dikurangi di bawah 2 L/menit."
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 1/9/Heading","OBTAINING THE DESIRED F<sub>I</sub>O<sub>2</sub>",LFA CFM,Y,"MEMPEROLEH F<sub>I</sub>O<sub>2</sub> YANG DIINGINKAN"
"LFA Case 3 Oxygen Delivery/State Canvas/State 1 - 3/5/Text","<b>3/5.</b> <mark=#0000ff40>Fractional flow controller</mark>:

The fractional concentration of oxygen in the FGF is set directly along with total FGF.  The machine then mixes the individual gases to provide the desired oxygen concentration.",LFA CFM,Y,"<b>3/5.</b> <mark=#0000ff40>Pengendali aliran fraksional</mark>:

Konsentrasi fraksional oksigen dalam FGF diatur langsung bersama dengan total FGF. Mesin kemudian mencampur gas individu untuk memberikan konsentrasi oksigen yang diinginkan."
"LFA Case 3 Oxygen Delivery/State Canvas/Second Topic Slide after 2b/Text (1)","It is often desirable to have a specific inspired oxygen concentration.  For example, using a pulse oximeter to evaluate oxygen transfer by the lungs requires an F<sub>I</sub>O<sub>2</sub> that approaches 21%.  If there is a risk of fire, it is important to maintain an F<sub>I</sub>O<sub>2</sub> less than 30%.  We have seen previously how the difference between F<sub>I</sub>O<sub>2</sub> and F<sub>D</sub>O<sub>2</sub> becomes more significant as FGF is reduced.  The relationship has been studied and not surprisingly, as FGF is reduced, the F<sub>D</sub>O<sub>2</sub> to F<sub>I</sub>O<sub>2</sub> difference increases. In other words, as FGF is reduced, there is more rebreathing of exhaled gas and F<sub>D</sub>O<sub>2</sub> must be increased to maintain the desired F<sub>I</sub>O<sub>2</sub>.  Consider the results of this study in adult volunteers which measured the F<sub>D</sub>O<sub>2</sub> needed to maintain an F<sub>I</sub>O<sub>2</sub> not less than 30%
.


Due to differences between anesthesia delivery systems and patient variation, it is not possible to provide an exact formula for reducing FGF and achieving a specific F<sub>I</sub>O<sub>2</sub>.  However, the relationships can be learned with practice and easily managed.  By monitoring the measured F<sub>I</sub>O<sub>2</sub> and setting alarms appropriately, the practice is safe and effective.  The next simulation is designed to help develop the intuition needed to embark on the practice of reducing flows and ensuring the desired F<sub>I</sub>O<sub>2</sub>.",LFA CFM,Y,"Sering kali diinginkan untuk memiliki konsentrasi oksigen yang terinspirasi spesifik. Misalnya, menggunakan pulse oximeter untuk mengevaluasi transfer oksigen oleh paru-paru memerlukan F<sub>I</sub>O<sub>2</sub> yang mendekati 21%. Jika ada risiko kebakaran, penting untuk menjaga F<sub>I</sub>O<sub>2</sub> kurang dari 30%. Kita telah melihat sebelumnya bagaimana perbedaan antara F<sub>I</sub>O<sub>2</sub> dan F<sub>D</sub>O<sub>2</sub> menjadi lebih signifikan saat FGF dikurangi. Hubungan ini telah dipelajari dan tidak mengherankan, saat FGF dikurangi, perbedaan F<sub>D</sub>O<sub>2</sub> terhadap F<sub>I</sub>O<sub>2</sub> meningkat. Dengan kata lain, saat FGF dikurangi, ada lebih banyak pernapasan ulang gas yang dihembuskan dan F<sub>D</sub>O<sub>2</sub> harus ditingkatkan untuk mempertahankan F<sub>I</sub>O<sub>2</sub> yang diinginkan. Pertimbangkan hasil studi ini pada relawan dewasa yang mengukur F<sub>D</sub>O<sub>2</sub> yang diperlukan untuk mempertahankan F<sub>I</sub>O<sub>2</sub> tidak kurang dari 30%.

Karena perbedaan antara sistem pengiriman anestesi dan variasi pasien, tidak mungkin memberikan formula yang tepat untuk mengurangi FGF dan mencapai F<sub>I</sub>O<sub>2</sub> tertentu. Namun, hubungan ini dapat dipelajari dengan latihan dan mudah dikelola. Dengan memantau F<sub>I</sub>O<sub>2</sub> yang terukur dan mengatur alarm dengan tepat, praktik ini aman dan efektif. Simulasi berikut dirancang untuk membantu mengembangkan intuisi yang diperlukan untuk memulai praktik mengurangi aliran dan memastikan F<sub>I</sub>O<sub>2</sub> yang diinginkan."
"LFA Case 3 Oxygen Delivery/State Canvas/State 4 - 2/3/Heading","AIR SHOULD NOT BE USED AS THE ONLY GAS DURING LOW FLOW ANESTHESIA",LFA CFM,Y,"UDARA TIDAK BOLEH DIGUNAKAN SEBAGAI SATU-SATUNYA GAS SELAMA ANESTESI ALIRAN RENDAH"
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 1/9/Text","<b>1/9.</b> Assume you have finished the induction phase and the <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> is about 60%.  The  <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> goal for the procedure is about 30%.
<u>User action:</u> Set Air at 3.5 L/min and O<sub>2</sub> at 0.5 L/min. Use FF to observe the rate of change of <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> and <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> as well as <mark=#0000ff40>waste gas</mark> and <mark=#0000ff40>agent waste</mark>.
Select ""Continue"" to jump to 16 minutes.",LFA CFM,Y,"<b>1/9.</b> Asumsikan Anda telah menyelesaikan fase induksi dan <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> sekitar 60%. Tujuan <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> untuk prosedur ini sekitar 30%.
<u>Tindakan pengguna:</u> Atur Udara pada 3,5 L/menit dan O<sub>2</sub> pada 0,5 L/menit. Gunakan FF untuk mengamati laju perubahan <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> dan <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> serta <mark=#0000ff40>gas limbah</mark> dan <mark=#0000ff40>limbah agen</mark>. Pilih ""Lanjutkan"" untuk melompat ke 16 menit."
"LFA Case 3 Oxygen Delivery/State Canvas/Second Topic Slide after 2b/Sub Heading 2","CONTROLLING THE INSPIRED OXYGEN CONCENTRATION",LFA CFM,Y,"MENGONTROL KONSENTRASI OKSIGEN YANG TERINSPIRASI"
"LFA Case 3 Oxygen Delivery/State Canvas/State 4 - 3/3/Heading","AIR SHOULD NOT BE USED AS THE ONLY GAS DURING LOW FLOW ANESTHESIA",LFA CFM,Y,"UDARA TIDAK BOLEH DIGUNAKAN SEBAGAI SATU-SATUNYA GAS SELAMA ANESTESI ALIRAN RENDAH"
"LFA Case 3 Oxygen Delivery/State Canvas/State 1 - 3/5/Heading","CONTROLLING THE F<sub>D</sub>O<sub>2</sub> – GAS FLOWS VERSUS GAS COMPOSITION",LFA CFM,Y,"MENGONTROL F<sub>D</sub>O<sub>2</sub> – ALIRAN GAS VERSUS KOMPOSISI GAS"
"LFA Case 3 Oxygen Delivery/State Canvas/State 2b - 2/2/Text","<b>2/2.</b> <u>User Action:</u> Adjust the total FGF to 0.5 L/min.  F<sub>D</sub>O<sub>2</sub> should be about 60%.  What happens to the difference between F<sub>D</sub>O<sub>2</sub> and F<sub>I</sub>O<sub>2</sub>? Make changes to the settings for total FGF and F<sub>D</sub>O<sub>2</sub>.  Observe the rebreathing percentage, the difference between <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> and <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> and the rate at which F<sub>I</sub>O<sub>2</sub> changes at low flows.<line-height=130%>
Use fast forward or plots of F<sub>D</sub>O<sub>2</sub> and F<sub>I</sub>O<sub>2</sub> to observe the rate of change of F<sub>I</sub>O<sub>2</sub>.",LFA CFM,Y,"<b>2/2.</b> <u>Tindakan Pengguna:</u> Sesuaikan total FGF menjadi 0,5 L/menit. F<sub>D</sub>O<sub>2</sub> harus sekitar 60%. Apa yang terjadi pada perbedaan antara F<sub>D</sub>O<sub>2</sub> dan F<sub>I</sub>O<sub>2</sub>? Lakukan perubahan pada pengaturan untuk total FGF dan F<sub>D</sub>O<sub>2</sub>. Amati persentase pernapasan ulang, perbedaan antara <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> dan <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> dan laju perubahan F<sub>I</sub>O<sub>2</sub> pada aliran rendah.
Gunakan fast forward atau plot F<sub>D</sub>O<sub>2</sub> dan F<sub>I</sub>O<sub>2</sub> untuk mengamati laju perubahan F<sub>I</sub>O<sub>2</sub>."
"LFA Case 3 Oxygen Delivery/State Canvas/State 2 - 2/2/Text","<b>2/2.</b> <u>User Action: </u> Change the FGF to O<sub>2</sub> 1 L/min and Air 4 L/min using the individual flow controllers.  Use fast forward to observe the change in <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> and <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark>. Notice how the F<sub>I</sub>O<sub>2</sub> changes to approximate the new F<sub>D</sub>O<sub>2</sub>.

Select ""Continue"" to observe F<sub>D</sub>O<sub>2</sub> and F<sub>I</sub>O<sub>2</sub> as FGF is reduced to introduce rebreathing.",LFA CFM,Y,"<b>2/2.</b> <u>Tindakan Pengguna: </u> Ubah FGF menjadi O<sub>2</sub> 1 L/menit dan Udara 4 L/menit menggunakan pengendali aliran individu. Gunakan fast forward untuk mengamati perubahan pada <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> dan <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark>. Perhatikan bagaimana F<sub>I</sub>O<sub>2</sub> berubah untuk mendekati F<sub>D</sub>O<sub>2</sub> yang baru.

Pilih ""Lanjutkan"" untuk mengamati F<sub>D</sub>O<sub>2</sub> dan F<sub>I</sub>O<sub>2</sub> saat FGF dikurangi untuk memperkenalkan pernapasan ulang."
"LFA Case 3 Oxygen Delivery/State Canvas/State 2b - 2/2/Heading","WHAT IS THE DIFFERENCE BETWEEN F<sub>D</sub>O<sub>2</sub> AND F<sub>I</sub>O<sub>2</sub>?",LFA CFM,Y,"APA PERBEDAAN ANTARA F<sub>D</sub>O<sub>2</sub> DAN F<sub>I</sub>O<sub>2</sub>?"
"LFA Case 3 Oxygen Delivery/State Canvas/State 1 - 5/5/Heading","CONTROLLING THE F<sub>D</sub>O<sub>2</sub> – GAS FLOWS VERSUS GAS COMPOSITION",LFA CFM,Y,"MENGONTROL F<sub>D</sub>O<sub>2</sub> – ALIRAN GAS VERSUS KOMPOSISI GAS"
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 9/9 PLOTS/Heading","OBTAINING THE DESIRED F<sub>I</sub>O<sub>2</sub>",LFA CFM,Y,"MEMPEROLEH F<sub>I</sub>O<sub>2</sub> YANG DIINGINKAN"
"LFA Case 3 Oxygen Delivery/State Canvas/State 1 - 5/5/Text","<b>5/5.</b> <u>User Action:</u> Adjust the FGF using the fractional controller by setting F<sub>D</sub>O<sub>2</sub> to 30% and total FGF to 2 L/min.

Note how the <mark=#0000ff40>flows of oxygen and air</mark> change on the <mark=#0000ff40>individual gas flow controllers</mark>.",LFA CFM,Y,"<b>5/5.</b> <u>Tindakan Pengguna:</u> Sesuaikan FGF menggunakan pengendali fraksional dengan mengatur F<sub>D</sub>O<sub>2</sub> menjadi 30% dan total FGF menjadi 2 L/menit.

Perhatikan bagaimana <mark=#0000ff40>aliran oksigen dan udara</mark> berubah pada <mark=#0000ff40>pengendali aliran gas individu</mark>."
"LFA Case 3 Oxygen Delivery/State Canvas/State 4 - 1/3/Heading","AIR SHOULD NOT BE USED AS THE ONLY GAS DURING LOW FLOW ANESTHESIA",LFA CFM,Y,"UDARA TIDAK BOLEH DIGUNAKAN SEBAGAI SATU-SATUNYA GAS SELAMA ANESTESI ALIRAN RENDAH"
"LFA Case 3 Oxygen Delivery/State Canvas/State 2 - 1/2/Text","<b>1/2.</b> This simulation depicts a condition where <mark=#0000ff40>FGF equals minute ventilation</mark> and there is <mark=#0000ff40>no rebreathing</mark>. <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> and <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> are essentially the same. The delivered oxygen concentration in the fresh gas (F<sub>D</sub>O<sub>2</sub>) is determined by flowmeter settings for oxygen and air.


",LFA CFM,Y,"<b>1/2.</b> Simulasi ini menggambarkan kondisi di mana <mark=#0000ff40>FGF sama dengan ventilasi per menit</mark> dan tidak ada <mark=#0000ff40>pernapasan ulang</mark>. <mark=#0000ff40>F<sub>D</sub>O<sub>2</sub></mark> dan <mark=#0000ff40>F<sub>I</sub>O<sub>2</sub></mark> pada dasarnya sama. Konsentrasi oksigen yang diberikan dalam gas segar (F<sub>D</sub>O<sub>2</sub>) ditentukan oleh pengaturan flowmeter untuk oksigen dan udara."
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 3/9 PLOTS/Text","<b>3/9.</b> Plot indicates the rate at which the desired F<sub>I</sub>O<sub>2</sub> is achieved and the associated waste flow.  Reducing FGF will reduce waste but have other consequences.

Select ""Continue"" to take a snapshot for later comparison.",LFA CFM,Y,"<b>3/9.</b> Plot menunjukkan laju pencapaian F<sub>I</sub>O<sub>2</sub> yang diinginkan dan aliran limbah terkait. Mengurangi FGF akan mengurangi limbah tetapi memiliki konsekuensi lain.

Pilih ""Lanjutkan"" untuk mengambil snapshot untuk perbandingan nanti."
"LFA Case 3 Oxygen Delivery/State Canvas/State 1 - 2/5/Text","<b>2/5.</b><mark=#0000ff40>Individual flow controllers</mark> for O<sub>2</sub> and Air:

Individual gas flows are set by the user.  The resulting F<sub>D</sub>O<sub>2</sub> can be calculated accounting for 21% oxygen in air.  Total FGF is the sum of the flows from the individual flow controllers.  ",LFA CFM,Y,"<b>2/5.</b><mark=#0000ff40>Pengendali aliran individu</mark> untuk O<sub>2</sub> dan Udara:

Aliran gas individu diatur oleh pengguna. F<sub>D</sub>O<sub>2</sub> yang dihasilkan dapat dihitung dengan memperhitungkan 21% oksigen dalam udara. Total FGF adalah jumlah dari aliran dari pengendali aliran individu."
"LFA Case 3 Oxygen Delivery/State Canvas/State 2b - 1/2/Heading","WHAT IS THE DIFFERENCE BETWEEN F<sub>D</sub>O<sub>2</sub> AND F<sub>I</sub>O<sub>2</sub>?",LFA CFM,Y,"APA PERBEDAAN ANTARA F<sub>D</sub>O<sub>2</sub> DAN F<sub>I</sub>O<sub>2</sub>?"
"LFA Case 3 Oxygen Delivery/State Canvas/State 1 - 1/5/Text","<b>1/5.</b> The simulation provides two ways to set FGF to mimic the flow controllers available on different anesthesia delivery systems.

The F<sub>D</sub>O<sub>2</sub> is the same no matter which is used.  Continue to explore each flow controller.",LFA CFM,Y,"<b>1/5.</b> Simulasi menyediakan dua cara untuk mengatur FGF agar meniru pengendali aliran yang tersedia pada sistem pengiriman anestesi yang berbeda.

F<sub>D</sub>O<sub>2</sub> sama tidak peduli mana yang digunakan. Lanjutkan untuk mengeksplorasi setiap pengendali aliran."
"LFA Case 3 Oxygen Delivery/State Canvas/State 3 - 6/9 PLOTS/Heading","OBTAINING THE DESIRED F<sub>I</sub>O<sub>2</sub>",LFA CFM,Y,"MEMPEROLEH F<sub>I</sub>O<sub>2</sub> YANG DIINGINKAN"
